solver,problem,restarts,conflicts,decisions,propagations,conf_lits,num_ev,ev_decisions,ev_conflicts,ev_learnt,total_lbd,mem_used,cpu_time,er_add_time,er_delC_time,er_delV_time,er_sub_time,satisfiability
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain/rounds80_maplesat_preprocess.cnf,13006,8087841,37776793,8821856882,1274145880,1822,77344,3948776,1650636,547129023,193,4967.87,146.206,0.423475,0,479.012,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round22_restrict440_maplesat_preprocess.cnf,7,997,2094,110880,9897,0,0,0,0,4653,11,0.057384,0,0,0,0.004005,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round22_restrict445_maplesat_preprocess.cnf,5,544,1506,50424,4775,0,0,0,0,2292,11,0.031928,0,0,0,0.002276,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round22_restrict450_maplesat_preprocess.cnf,6,629,1522,56607,4844,0,0,0,0,3027,11,0.027697,0,0,0,0.001883,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round22_restrict455_maplesat_preprocess.cnf,1,4,12,1629,8,0,0,0,0,7,11,0.003292,0,0,0,0,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict440_maplesat_preprocess.cnf,2277,1201261,1284916,333244515,31412497,316,11789,2080639,680502,12280789,27,186.777,3.05954,0.117261,0,15.5661,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict445_maplesat_preprocess.cnf,409,152472,183796,33561500,3088233,54,288,55217,26434,1436608,12,12.9654,0.23091,0.003377,0,0.871131,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict450_maplesat_preprocess.cnf,60,13287,18983,2332826,219047,6,23,1839,1191,104071,12,0.848447,0.018777,0.000132,0,0.05579,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict455_maplesat_preprocess.cnf,6,645,2035,60378,5699,0,0,0,0,2934,12,0.036925,0,0,0,0.002732,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict460_maplesat_preprocess.cnf,10,1419,3315,140141,15301,0,0,0,0,7550,12,0.06464,0,0,0,0.005242,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict465_maplesat_preprocess.cnf,12,1800,4954,183241,20523,0,0,0,0,10214,12,0.072269,0,0,0,0.005892,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict470_maplesat_preprocess.cnf,10,1496,3265,130048,12445,0,0,0,0,6409,11,0.047167,0,0,0,0.003684,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict475_maplesat_preprocess.cnf,6,799,2087,63688,7802,0,0,0,0,4187,11,0.036915,0,0,0,0.00302,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict480_maplesat_preprocess.cnf,2,158,476,12493,967,0,0,0,0,537,11,0.010034,0,0,0,0.000536,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict485_maplesat_preprocess.cnf,1,7,57,2146,15,0,0,0,0,10,11,0.005879,0,0,0,2.30E-05,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict490_maplesat_preprocess.cnf,1,8,54,2354,15,0,0,0,0,10,11,0.003575,0,0,0,1.10E-05,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict495_maplesat_preprocess.cnf,1,7,54,1924,15,0,0,0,0,10,11,0.003321,0,0,0,1.10E-05,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict500_maplesat_preprocess.cnf,1,21,73,2771,66,0,0,0,0,48,11,0.00471,0,0,0,6.30E-05,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round24_restrict505_maplesat_preprocess.cnf,1,6,12,2200,21,0,0,0,0,16,11,0.002643,0,0,0,2.70E-05,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict440_maplesat_preprocess.cnf,18965,12843992,13839684,5889172251,441451650,2655,125787,42213859,8843978,138769399,89,4953.28,104.455,1.82905,0,482.356,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict445_maplesat_preprocess.cnf,12227,7370613,7892698,2852478306,232583390,1708,77931,17741949,4796383,75527822,66,2241.18,45.4524,0.951838,0,212.105,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict450_maplesat_preprocess.cnf,370,133731,172499,32218377,3334000,48,223,37600,24227,1410833,12,12.1722,0.233469,0.003446,0,0.850534,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict455_maplesat_preprocess.cnf,124,33080,49853,6344307,704344,14,45,4536,2244,262954,12,2.09302,0.049464,0.000254,0,0.146884,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict460_maplesat_preprocess.cnf,60,13289,24249,1791151,204741,6,17,815,420,80298,12,0.729877,0.023304,4.20E-05,0,0.051575,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict465_maplesat_preprocess.cnf,24,4587,9435,477763,52784,2,3,3,0,24540,12,0.188248,0.007135,5.00E-06,0,0.013935,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict470_maplesat_preprocess.cnf,15,3132,6924,367188,39374,1,0,0,0,19237,12,0.143331,0.003376,3.00E-06,0,0.01052,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict475_maplesat_preprocess.cnf,15,3026,6544,288448,34644,1,2,0,0,14890,12,0.119,0.003324,2.00E-06,0,0.009386,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict480_maplesat_preprocess.cnf,6,617,1566,61237,5886,0,0,0,0,2954,11,0.031392,0,0,0,0.002438,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict485_maplesat_preprocess.cnf,6,602,1794,59098,5692,0,0,0,0,2679,11,0.023754,0,0,0,0.001636,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict490_maplesat_preprocess.cnf,1,72,334,9808,289,0,0,0,0,173,11,0.009655,0,0,0,0.000203,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict495_maplesat_preprocess.cnf,1,68,243,10454,320,0,0,0,0,177,11,0.008465,0,0,0,0.000205,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict500_maplesat_preprocess.cnf,1,45,141,10550,311,0,0,0,0,189,11,0.008404,0,0,0,0.000145,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict505_maplesat_preprocess.cnf,1,9,35,3012,57,0,0,0,0,39,11,0.005591,0,0,0,4.20E-05,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round26_restrict510_maplesat_preprocess.cnf,1,1,5,1597,7,0,0,0,0,2,11,0.004085,0,0,0,3.00E-06,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict440_maplesat_preprocess.cnf,20104,13398471,15923365,5487664458,631921199,2813,152333,25340409,8084392,210490281,105,4805.23,135.28,2.51189,0,752.021,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict445_maplesat_preprocess.cnf,20478,13804021,15083720,7558703271,643976491,2867,163604,25820406,8929343,227392816,91,4950.36,100.097,2.10576,0,725.589,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict450_maplesat_preprocess.cnf,22153,14731064,16444154,6752170519,704467343,3098,163958,32289081,10191685,198060161,96,4944.94,121.259,2.51259,0,851.831,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict455_maplesat_preprocess.cnf,19964,13338230,14632838,6270403632,532021469,2793,146202,30566239,9136535,155733775,100,4947.74,121.303,2.5415,0,634.17,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict460_maplesat_preprocess.cnf,16383,11126321,11994759,4972770061,367518772,2291,104607,30396350,7662703,108251683,93,3757.72,76.6112,1.67456,0,372.614,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict465_maplesat_preprocess.cnf,1142,544667,637800,125225757,13378119,157,2871,395028,174660,4835509,18,58.6655,1.39505,0.027346,0,4.72806,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict470_maplesat_preprocess.cnf,706,295393,369883,62683693,7375892,96,787,106670,62224,2840981,15,25.7708,0.648822,0.009098,0,2.08992,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict475_maplesat_preprocess.cnf,2301,1214412,1323647,333530244,32260512,320,9806,2143035,542498,10512050,25,167.301,3.27527,0.087363,0,15.0398,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict480_maplesat_preprocess.cnf,104,28782,43425,5061833,578605,12,47,4912,2464,226438,12,1.72063,0.049127,0.000256,0,0.122047,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict485_maplesat_preprocess.cnf,30,5972,10780,777696,79879,2,3,10,10,38032,12,0.303359,0.008264,1.50E-05,0,0.020386,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict490_maplesat_preprocess.cnf,7,1041,3049,109471,8295,0,0,0,0,4161,12,0.041623,0,0,0,0.002623,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict495_maplesat_preprocess.cnf,8,1242,3422,177060,13072,0,0,0,0,6024,12,0.063939,0,0,0,0.003747,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict500_maplesat_preprocess.cnf,4,468,1351,77346,6547,0,0,0,0,2343,12,0.039849,0,0,0,0.002168,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict505_maplesat_preprocess.cnf,3,286,742,59691,2289,0,0,0,0,1065,12,0.023316,0,0,0,0.000949,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict510_maplesat_preprocess.cnf,1,2,18,4220,9,0,0,0,0,6,12,0.003334,0,0,0,0,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict440_maplesat_preprocess.cnf,23544,15484748,21188546,5610154973,973258030,3292,142949,20033568,7816895,271069473,111,4943.55,183.948,1.91106,0,980.239,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict445_maplesat_preprocess.cnf,20475,13564394,16965297,5184948228,805971178,2858,100805,8765936,4943701,248040762,99,4946.43,146.428,1.20099,0,759.768,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict450_maplesat_preprocess.cnf,18329,12377093,14413124,5484484235,678503651,2564,109546,15414195,6041885,197828839,93,4957.29,108.281,1.37349,0,652.384,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict455_maplesat_preprocess.cnf,19372,12998087,14972986,5504117518,652951111,2711,126839,17856415,6816666,188805840,110,4955.8,124.454,1.52161,0,669.928,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict460_maplesat_preprocess.cnf,21499,14366251,16742886,5839710350,735342105,3006,136852,23140828,8052937,171715055,109,4946.88,159.709,1.76218,0,751.428,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict465_maplesat_preprocess.cnf,17404,11914535,13700535,4548007701,521725631,2439,118082,14582624,6145147,147610483,99,4952.22,135.595,1.61489,0,609.404,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict470_maplesat_preprocess.cnf,7165,4082031,4836568,1181370354,166649301,1003,43383,4210675,1864422,41029873,64,970.834,34.6473,0.353348,0,105.401,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict475_maplesat_preprocess.cnf,8190,4858714,5474912,1775667022,196094850,1147,52949,6905547,2613373,51342217,72,1298.94,31.1573,0.493056,0,137.004,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict480_maplesat_preprocess.cnf,637,268316,385287,60139267,8920611,86,483,63046,43690,2628213,15,26.2046,0.687036,0.006278,0,2.16632,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict485_maplesat_preprocess.cnf,205,67302,94020,16721099,1417657,26,101,20709,8484,538214,13,5.96364,0.139388,0.000983,0,0.333052,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict490_maplesat_preprocess.cnf,25,4751,11491,547969,67941,2,8,149,109,26627,13,0.22612,0.009418,5.00E-06,0,0.016902,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict495_maplesat_preprocess.cnf,14,2280,7041,268708,26030,1,3,0,0,10957,12,0.10189,0.004039,0,0,0.006605,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict500_maplesat_preprocess.cnf,8,1277,4192,144064,13238,0,0,0,0,5480,12,0.066492,0,0,0,0.004459,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict505_maplesat_preprocess.cnf,5,567,1197,207584,5945,0,0,0,0,2272,12,0.049521,0,0,0,0.001565,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict510_maplesat_preprocess.cnf,2,157,500,18941,577,0,0,0,0,358,12,0.015172,0,0,0,0.000394,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict440_maplesat_preprocess.cnf,24238,15868352,21858541,6632566491,1153758544,3379,138292,21922722,8017394,337670388,104,4943.94,177.459,1.95809,0,1014.22,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict445_maplesat_preprocess.cnf,21756,14554285,20225535,5591260642,1033119790,3038,120486,18149069,6985032,286709932,111,4940.65,186.12,1.9608,0,925.637,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict450_maplesat_preprocess.cnf,20477,13704569,17786942,5768602521,960514655,2860,119444,17915369,6957330,255735514,117,4946.89,160.443,1.99974,0,861.705,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict455_maplesat_preprocess.cnf,20476,13617348,17307767,5666166669,958487838,2863,123922,18429600,7029505,232155286,108,4946.29,166.048,1.88906,0,866.184,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict460_maplesat_preprocess.cnf,20184,13421970,16982308,5375930324,861218783,2825,129138,17545949,6687525,203958739,105,4945.74,183.067,1.73794,0,817.857,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict465_maplesat_preprocess.cnf,18428,12428772,15524501,5357432494,806155835,2577,124290,24462511,7497436,162871453,104,4951.96,166.628,1.92698,0,736.174,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict470_maplesat_preprocess.cnf,18966,12843414,15654369,5303989703,754618761,2663,127878,17264768,6283073,166054382,115,4952.24,169.449,1.41616,0,717.993,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict475_maplesat_preprocess.cnf,16604,11551664,13979554,4731338765,652028625,2324,102826,16659445,6012417,126161629,102,4961.03,150.223,1.56144,0,666.795,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict480_maplesat_preprocess.cnf,4093,2106034,2409783,909986131,96814694,571,19880,2168715,937796,21085589,46,499.108,11.6666,0.168801,0,45.2084,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict485_maplesat_preprocess.cnf,255,94936,162086,22851797,2898002,34,98,11148,8362,859943,13,9.46286,0.263597,0.001227,0,0.618441,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict490_maplesat_preprocess.cnf,127,44142,75263,9793273,1160100,16,47,5702,2730,335296,13,3.57282,0.088076,0.000294,0,0.239053,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict495_maplesat_preprocess.cnf,112,30860,57485,9751262,810798,13,41,3186,2179,251291,13,3.06957,0.063216,0.000287,0,0.16356,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict500_maplesat_preprocess.cnf,30,5911,12570,2174455,143214,2,6,191,60,38995,13,0.703629,0.009912,1.20E-05,0,0.033177,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict505_maplesat_preprocess.cnf,3,366,1228,108946,5708,0,0,0,0,1620,12,0.05579,0,0,0,0.001955,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict510_maplesat_preprocess.cnf,1,49,114,10238,103,0,0,0,0,75,12,0.011226,0,0,0,0.000142,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict440_maplesat_preprocess.cnf,17532,12029578,16965560,7034130560,1084980705,2456,98335,11861029,5421240,320946852,98,4951.5,132.951,1.46173,0,746.734,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict445_maplesat_preprocess.cnf,17243,11840029,16319664,7144841645,1094210491,2417,97687,11687161,5416851,308221656,93,4950.25,126.371,1.46957,0,760.819,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict450_maplesat_preprocess.cnf,18202,12332086,16996730,6845438044,1030979143,2545,96953,12050235,5440744,287383927,93,4944.14,137.966,1.42362,0,789.726,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict455_maplesat_preprocess.cnf,21699,14518449,19520076,7944917815,1181185894,3032,115620,16232828,6741352,310248597,113,4948.31,150.46,1.47563,0,903.127,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict460_maplesat_preprocess.cnf,16383,11173274,14594383,6304112941,866158438,2298,95531,11327986,5041367,230426435,106,4936.99,109.623,1.50757,0,787.281,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict465_maplesat_preprocess.cnf,19196,12934381,16262871,7833852963,970610584,2688,107653,15288858,6270207,250827376,98,4953.57,122.885,1.36548,0,755.415,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict470_maplesat_preprocess.cnf,17003,11740368,14283829,7866252176,875229640,2381,101272,16659863,5815533,202911055,93,4955.45,97.3534,1.19214,0,665.565,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict475_maplesat_preprocess.cnf,15929,9676900,11552215,6313636053,685700781,2233,94917,12406330,4935420,149412230,94,4957.26,112.677,1.20057,0,544.972,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict480_maplesat_preprocess.cnf,16379,9915548,11471383,6436104824,652918493,2294,92313,11156680,4788475,130078842,98,4955.62,118.265,1.13875,0,554.336,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict485_maplesat_preprocess.cnf,16381,10194232,11334031,7382868629,612033770,2289,84143,18441239,5408112,113179587,123,4962.95,103.497,1.15327,0,491.956,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict490_maplesat_preprocess.cnf,4092,2093626,2405530,1155560228,89415608,570,18592,2764165,818888,19287568,42,693.256,14.0444,0.144171,0,40.5759,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict495_maplesat_preprocess.cnf,475,172692,235934,110694681,6598284,62,293,66080,31813,1805040,14,34.6712,0.45432,0.004473,0,1.54316,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict500_maplesat_preprocess.cnf,46,10570,23772,5183715,259888,5,9,381,242,74622,13,1.5677,0.024985,2.80E-05,0,0.054537,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict505_maplesat_preprocess.cnf,6,760,2570,267572,6847,0,0,0,0,3186,12,0.101608,0,0,0,0.002631,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict510_maplesat_preprocess.cnf,1,22,83,8602,44,0,0,0,0,30,12,0.013387,0,0,0,8.20E-05,SATISFIABLE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict440_maplesat_preprocess.cnf,12285,7507709,9866181,9560282964,1038394482,1721,88432,13193450,4545220,291096097,150,4964.55,73.712,1.36737,0,539.34,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict445_maplesat_preprocess.cnf,14333,8863554,11327227,11659346582,1189795245,2000,107522,13643161,5577588,322308759,150,4964.13,77.8021,1.37111,0,559.488,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict450_maplesat_preprocess.cnf,13309,8275082,10329620,11269684361,1075920818,1866,95323,13295810,5332012,283915535,150,4964.29,71.1124,1.33362,0,538.028,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict455_maplesat_preprocess.cnf,13019,8093231,9908219,11218946577,1005321189,1819,89355,14873336,5227542,256247756,134,4968.19,66.5138,1.26848,0,502.906,INDETERMINATE
xmaplesat_rnd_force1,/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict460_maplesat_preprocess.cnf,13309,8295215,9960589,11300330538,952535826,1862,92157,17078738,5563599,240012373,150,4968.32,68.0126,1.36292,0,506.746,INDETERMINATE
